web-scraper-order,web-scraper-start-url,category,category-href,page,page-href,title,title-href,info
"1521418083-1002","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","9","http://cookbooks.com/recipes-search.aspx?page=9","122. ROAST BEEF WITH PENNE PASTA","http://cookbooks.com/Recipe-Details.aspx?id=6637","<p class=""H2""><font size=""5"">ROAST BEEF WITH PENNE PASTA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. deli roast beef, thinly sliced<br>1 (12 oz.)  pkg. penne pasta<br>2  Tbsp. olive oil<br>1 small  clove garlic, minced<br>1  each yellow, green and red pepper (Cored, seeded and thinly sliced)<br>1  small red onion, chopped<br>1  c. black olives, halved or whole<br>1  tsp. red pepper, (optional)<br>1/2  c. citrus salad dressing or dressing to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook pasta according to package directions.  Cut roast beef into strips.  Sauté garlic, peppers and onions in olive oil until tender.  Combine roast beef strips with all ingredients and toss. Serve warm or cold.</p></td></tr></tbody></table>"
"1521418215-1062","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","5","http://cookbooks.com/recipes-search.aspx?page=5","62. MEXICALI PASTA SALAD","http://cookbooks.com/Recipe-Details.aspx?id=1856","<p class=""H2""><font size=""5"">MEXICALI PASTA SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  pkg. fettuccine<br>10  cherry tomatoes, halved<br>2  avocados, diced<br>1  can (1 c.) whole pitted ripe olives<br>3  green onions, chopped<br>1/4  lb. fresh mushrooms, halved<br>2  fresh green chili peppers (Anaheim or Poblano)<br>1/2  lb. sharp Cheddar cheese, cubed<br>  vinaigrette dressing<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook fettuccine; drain and set aside.  Add remaining ingredients.  Bell pepper may be substituted for chili peppers. Toss with fettuccine and vinaigrette dressing.</p></td></tr></tbody></table>"
"1521418101-1010","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","8","http://cookbooks.com/recipes-search.aspx?page=8","114. ARTICHOKE-AND-PASTA SALAD","http://cookbooks.com/Recipe-Details.aspx?id=6287","<p class=""H2""><font size=""5"">ARTICHOKE-AND-PASTA SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (14 oz.)  can artichoke hearts, drained and divided<br>1  Tbsp. olive oil<br>1  Tbsp. water<br>1  Tbsp. lemon juice<br>1/2  tsp. dried basil<br>1/4  tsp. dried oregano<br>1/4  tsp. black pepper<br>1  garlic clove, minced<br>3  c. cooked radiatore (about 5 oz. uncooked, short, coiled pasta)<br>2  c. thinly sliced spinach<br>1  c. chopped, seeded tomato<br>1/4  c. (1 oz.) crumbled Feta cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine 2 artichoke hearts, olive oil and the next 6 ingredients (olive oil through garlic) in a blender or food processor and process until mixture is smooth.</p><p class=""H1"">       Chop the remaining artichoke hearts.  Combine the chopped artichokes, pasta, spinach and chopped tomato in a large bowl. Pour pureed artichoke mixture  over pasta mixture and toss well to coat.  Cover and chill 2 hours.  Sprinkle with Feta cheese. Yield: 6 servings.</p></td></tr></tbody></table>"
"1521418095-1007","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","8","http://cookbooks.com/recipes-search.aspx?page=8","117. CHICKEN AND BASIL PASTA SALAD","http://cookbooks.com/Recipe-Details.aspx?id=6394","<p class=""H2""><font size=""5"">CHICKEN AND BASIL PASTA SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  oz. packaged dried corkscrew macaroni (about 1 c.)<br>8  oz. skinless boneless chicken breast<br>  nonstick coating spray<br>1/8  tsp. salt<br>1/8  tsp. pepper<br>4  plum tomatoes, halved lengthwise and sliced<br>1  small zucchini and/or yellow summer squash, halved lengthwise and sliced<br>1/4  c. sliced green onions<br>2/3  c. reduced-fat or fat-free clear Italian salad dressing<br>1/4  c. snipped fresh basil<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook macaroni according to package directions, except omit any oil and use 1/4 teaspoon salt. Drain pasta. Rinse with cold water; drain. Meanwhile, rinse chicken and pat dry with paper towels. Cut chicken into 1-inch pieces. Spray an unheated large skillet with nonstick coating. Preheat over medium-high heat. Add the chicken and stir-fry for 3 to 4 minutes or until chicken is no longer pink. Sprinkle with the salt and pepper. Remove chicken from heat. In a large mixing bowl, toss together cooked macaroni, chicken, tomatoes, zucchini or summer squash and green onions. Drizzle with salad dressing. Sprinkle with basil. Toss to coat. Cover and refrigerate at least 2 hours or up to 6 hours. Toss salad before serving. Makes 6 servings.</p></td></tr></tbody></table>"
"1521418200-1055","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","5","http://cookbooks.com/recipes-search.aspx?page=5","69. PASTA SALAD","http://cookbooks.com/Recipe-Details.aspx?id=4617","<p class=""H2""><font size=""5"">PASTA SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  box linguini, cooked<br>  cherry tomatoes, quartered<br>  cucumber, peeled and diced<br>12  oz. bottle zesty Italian dressing<br>1/2  bottle salad seasoning (McCormick Salad Supreme, 2.75 oz. bottle))<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Run cold water over linguini to cool.  Add tomatoes and cucumbers.  Add seasoning and bottle of dressing.  Refrigerate 24 hours before serving.</p></td></tr></tbody></table>"
"1521418080-1001","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","9","http://cookbooks.com/recipes-search.aspx?page=9","123. ITALIAN PASTA BAKE","http://cookbooks.com/Recipe-Details.aspx?id=6839","<p class=""H2""><font size=""5"">ITALIAN PASTA BAKE</font><br><span class=""H2""><font size=""4""><i>(Makes 6 Servings)  </i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. ground beef<br>8  oz. broken spaghetti or 3 c. penne pasta, cooked and drained<br>1 (26 to 28 oz.)  jar spaghetti sauce<br>3/4  c. grated Parmesan cheese, divided<br>1 (8 oz.)  pkg. shredded Mozzarella cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Brown meat in large skillet; drain. Stir in pasta, sauce and 1/2 cup of the Parmesan cheese. Spoon into 13 x 9 baking dish. Top with Mozzarella cheese and remaining 1/4 cup Parmesan cheese. Bake at 375° for 20 minutes. Preparation time: 10 minutes.</p></td></tr></tbody></table>"
"1521418316-1107","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","2","http://cookbooks.com/recipes-search.aspx?page=2","17. SUMMER PASTA SALAD","http://cookbooks.com/Recipe-Details.aspx?id=676","<p class=""H2""><font size=""5"">SUMMER PASTA SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/3  c. oil<br>3  Tbsp. vinegar, preferably red wine<br>1  tsp. each:  salt, oregano and basil<br>4  c. large pasta twists (spirals), cooked and drained<br>1 (16 oz.)  can chickpeas, drained and rinsed<br>1  c. cherry tomatoes, halved<br>4  oz. Mozzarella, cut in thin strips (about 1 c.)<br>2  oz. sliced salami, cut in thin strips (about 1/2 c.)<br>1/2  c. pitted ripe olives<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In large salad bowl or deep serving dish, mix well oil, vinegar, salt, oregano and basil.  Add pasta, chickpeas, cherry tomatoes, Mozzarella, salami and olives; toss to combine.  Cover; chill several hours or overnight.  Toss; let stand at room temperature 30 minutes before serving.  Makes 4 servings.  Can be made up to a day ahead.</p></td></tr></tbody></table>"
"1521417948-943","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","13","http://cookbooks.com/recipes-search.aspx?page=13","181. PERFECT PASTA SALAD","http://cookbooks.com/Recipe-Details.aspx?id=20585","<p class=""H2""><font size=""5"">PERFECT PASTA SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  oz. bow tie or rotini pasta (uncooked)<br>2  c. small broccoli florets<br>1  c. thin diagonally sliced carrots<br>3  oz. sliced Genoa salami, cut into thin strips<br>1/2  c. olive oil<br>1/4  c. red wine or balsamic vinegar<br>1  clove garlic, minced<br>1  tsp. crushed basil<br>1  tsp. each salt and pepper<br>2  c. cherry tomato halves or chopped plum tomatoes<br>2  c. (8 oz.) Italian blend shredded cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook pasta; rinse in cold water. In a large bowl, combine pasta, vegetables and salami. Combine oil, vinegar, salt and pepper and add to the pasta mixture. Toss well. Cover and chill at least 2 hours.</p><p class=""H1"">       If you are chilling overnight, do not add tomatoes at this point, but add the next day. Just before serving, add cheese and toss well.</p></td></tr></tbody></table>"
"1521417816-883","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","17","http://cookbooks.com/recipes-search.aspx?page=17","241. SKILLET PASTA AND VEGETABLES","http://cookbooks.com/Recipe-Details.aspx?id=24471","<p class=""H2""><font size=""5"">SKILLET PASTA AND VEGETABLES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  oz. uncooked bow tie pasta<br>1/4  c. butter or margarine<br>1  tsp. minced fresh garlic<br>1  medium zucchini, cut into 1/2-inch pieces<br>1  small eggplant, cut into 1/2-inch pieces<br>1  medium red onion, cut into eighths<br>1  tsp. basil leaves<br>1/2  tsp. salt<br>1/2  tsp. pepper<br>1  1/2 (6 oz.) shredded Mozzarella cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook pasta according to package directions; drain.  In 10-inch skillet, melt butter until sizzling.  Stir in garlic. Stir in remaining ingredients except pasta and cheese.  Cook over medium heat, stirring occasionally, until vegetables are crisp tender (4 to 6 minutes).  Stir in pasta.  Continue cooking, stirring occasionally, until heated through (2 to 3 minutes). Stir in cheese and serve immediately.</p><p class=""H1"">      Four ounces of your favorite uncooked pasta can be substituted for the bowtie pasta.  Serves 4.</p></td></tr></tbody></table>"
"1521418011-971","http://cookbooks.com/","Pasta","http://cookbooks.com/recipes-search.aspx?id=1&tag=pasta","11","http://cookbooks.com/recipes-search.aspx?page=11","153. HAM, BROCCOLI AND PASTA CASSEROLE","http://cookbooks.com/Recipe-Details.aspx?id=9512","<p class=""H2""><font size=""5"">HAM, BROCCOLI AND PASTA CASSEROLE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. chopped, cooked ham<br>1  (10 oz.) frozen broccoli, chopped<br>1 1/2  c. cubed processed cheese spread (Velveeta)<br>2  Tbsp. chopped pimiento<br>  pepper<br>1/4  c. margarine<br>1/4  c. all-purpose flour<br>1/4  c. onion, grated<br>1/2  tsp. salt<br>1/2  tsp. dry mustard<br>1/8  tsp. white pepper<br>3  c. milk<br>1/4  c. grated Parmesan cheese<br>1 (8 oz.)  pkg. elbow macaroni<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Prepare broccoli and macaroni according to package directions. Set aside.  Melt margarine over low heat.  Add flour and onion, stirring well.  Add milk gradually, stirring until mixture is thickened.  Add cheese spread, pimiento, mustard, salt and pepper. Stir well until cheese melts.  Remove from heat and fold in ham, broccoli and macaroni.</p><p class=""H1"">      Pour mixture into 2 1/2 to 3-quart casserole.  Sprinkle with Parmesan cheese.  Bake at 350° for 25 minutes.  Yield: 8 servings.</p></td></tr></tbody></table>"
