web-scraper-order,web-scraper-start-url,cat,cat-href,page,page-href,title,title-href,info
"1522285859-2536","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","2","http://www.cookbooks.com/recipes-search.aspx?page=2","16. FISH AND CHIPS","http://www.cookbooks.com/Recipe-Details.aspx?id=937","<p class=""H2""><font size=""5"">FISH AND CHIPS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/fish-and-chips-recipe1.jpg"" alt=""FISH AND CHIPS"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. fresh fish fillets (sole, flounder, haddock or cod)<br>2  eggs, separated<br>1/2  c. beer<br>1/4  c. milk<br>1  c. all-purpose flour<br>1/2  tsp. seasoned salt<br>1/4  tsp. seasoned pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut fillets into pieces, about 3 x 1 1/2-inches.  Place on paper towels to dry.  Beat egg yolks until thick and light. Blend in beer, milk, flour and seasonings.  Mix until smooth. Beat egg whites stiff but not dry; fold in.  Pat fillets dry.  Dip into batter, a few pieces at a time; lift out and drain slightly with fork or slotted spoon.  Fry in deep fat heated to 375° for 2 to 3 minutes until golden brown and puffed.  Drain on absorbent paper.  Serve with French fried potatoes.</p></td></tr></tbody></table>"
"1522285308-2295","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","18","http://www.cookbooks.com/recipes-search.aspx?page=18","257. HONEY FRIED FISH","http://www.cookbooks.com/Recipe-Details.aspx?id=114144","<p class=""H2""><font size=""5"">HONEY FRIED FISH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  Eggs<br>1  Tbsp. Honey<br>1  c. finely crushed Ritz Crackers (about 22)<br>1/3  c. Flour<br>1/4  tsp. Salt<br>1/4  tsp. Pepper<br>1  lb. Fish Filet<br>  Vegetable Oil for Frying<br>  additional Honey<br>  Lemon Wedges<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a bowl, beat Egg and Honey.  In another bowl combine the next 5 ingredients.  Dip Fillets into Egg and Honey mixture then coat with Cracker mixture.  In a large skillet, heat Oil.  Fry Fillets over medium heat for 3 - 4 minutes or until Fillet flakes easily with fork.  Drizzle with Honey and Lemon if desired. Yields:  4 servings.</p></td></tr></tbody></table>"
"1522285591-2420","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","9","http://www.cookbooks.com/recipes-search.aspx?page=9","132. TOM'S HERB-BAKED FISH (OR CHICKEN) AND RICE","http://www.cookbooks.com/Recipe-Details.aspx?id=52209","<p class=""H2""><font size=""5"">TOM'S HERB-BAKED FISH (OR CHICKEN) AND RICE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. hot chicken bouillon<br>1/4  tsp. Italian seasonings<br>1 (10 oz.)  pkg. frozen broccoli, thawed<br>1  can Durkee French fried onions<br>1  lb. fish fillets or boneless chicken breasts<br>1/2  c. uncooked regular rice<br>1/4  tsp. garlic<br>1  Tbsp. Parmesan cheese<br>  paprika<br>1/2  c. shredded Cheddar cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 375°.  In an 8 x 12 dish, combine bouillon, rice and seasonings.  Bake, covered, for 10 minutes.  Top with broccoli, 1/2 can onions and Parmesan cheese.  Place fillets in dish; sprinkle with paprika.  Bake, covered, for 20 to 25 minutes. If using chicken, bake for about 40 to 45 minutes.  Stir rice. Top with Cheddar cheese and rest of onion.  Bake, uncovered, 3 minutes.  Serves 3 to 4.</p></td></tr></tbody></table>"
"1522285503-2381","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","12","http://www.cookbooks.com/recipes-search.aspx?page=12","171. TUNA FISH SPECIAL","http://www.cookbooks.com/Recipe-Details.aspx?id=69682","<p class=""H2""><font size=""5"">TUNA FISH SPECIAL</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 6-oz.  can tuna, drained and flaked<br>1  c. frozen peas, thawed<br>1/2  c. chopped celery<br>1/4  c. sliced green onions<br>1/3  c. mayonnaise<br>1  tsp. lemon juice<br>1/2  tsp. soy sauce<br>1/8  tsp. curry powder<br>  Dash garlic powder<br>2  Tbsp. slivered almonds, toasted<br>1  c. chow mein noodles<br>  Lettuce leaves, optional<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a bowl, combine tuna, peas, celery and onions.  In another bowl, combine mayonnaise, lemon juice, soy sauce, curry powder and garlic powder; stir into tuna mixture.  Stir in almonds; top with noodles.  Serve on lettuce if desired.  Serves 2.</p></td></tr></tbody></table>"
"1522285241-2265","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","20","http://www.cookbooks.com/recipes-search.aspx?page=20","287. SMOKED FISH & CHEESE DIP","http://www.cookbooks.com/Recipe-Details.aspx?id=138559","<p class=""H2""><font size=""5"">SMOKED FISH &amp; CHEESE DIP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. flaked smoked fish<br>1 (8 oz.)  pkg. cream cheese<br>1  clove garlic, minced<br>2  Tbsp. Worcestershire sauce<br>1  Tbsp. lemon juice<br>3  Tbsp. minced onions<br>  Salt to taste (skip if fish is really salty)<br>  strips of pimento (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	Blend all ingredients &amp; chill for several hours.  Garnish with pimento if desired.</p></td></tr></tbody></table>"
"1522285474-2368","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","13","http://www.cookbooks.com/recipes-search.aspx?page=13","184. FISH CHOWDER","http://www.cookbooks.com/Recipe-Details.aspx?id=81655","<p class=""H2""><font size=""5"">FISH CHOWDER</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5  -6 medium potatoes, pared and cubed<br>3/4 - 1  lb. white fish (haddock or cod)<br>1  medium onion, chopped<br>2  stalks celery, chopped<br>1  bay leaf<br>1  tsp. salt<br>2  Tbsp. olive oil<br>1/2  tsp. pepper<br>12  oz. evaporated milk<br>  paprika<br>2  Tbsp. butter<br>5 - 6  c. boiling water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Sauté onion and celery in olive oil until tender.  Add potatoes and cover with boiling water.  Add bay leaf, salt and pepper.  Cook ten minutes. Then add cubed fish.  When all is cooked, add evaporated milk and heat through.  Add butter and sprinkle paprika on top.  Serve with crackers and salad.</p></td></tr></tbody></table>"
"1522285710-2471","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","6","http://www.cookbooks.com/recipes-search.aspx?page=6","81. BAKED FISH FILLETS","http://www.cookbooks.com/Recipe-Details.aspx?id=22374","<p class=""H2""><font size=""5"">BAKED FISH FILLETS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. fresh  fish fillets<br>1 (10 1/2 oz.)  can condensed cream of celery soup<br>1/2  c. shredded cheddar cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Arrange fillets in one layer in greased shallow pan.  Pour undiluted soup evenly over fillets. Sprinkle with cheese.  Bake about 15 minutes at 350°.  Serves 4.</p></td></tr></tbody></table>"
"1522285695-2464","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","6","http://www.cookbooks.com/recipes-search.aspx?page=6","88. FISH AND VEGETABLE PACKETS","http://www.cookbooks.com/Recipe-Details.aspx?id=23592","<p class=""H2""><font size=""5"">FISH AND VEGETABLE PACKETS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  lean fish fillets (about 4 oz. each)<br>1  pkg. (16 oz.) frozen broccoli, cauliflower and carrots, thawed<br>1  Tbsp. chopped fresh or 1 tsp. dried dill weed<br>1/2  tsp. salt<br>1/4  tsp. pepper<br>1/4  c. chicken broth<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Heat oven to 450°. Place each fish fillet on a 12 inch square of aluminum foil. Top each fish fillet with one fourth of the vegetables. Sprinkle with dill weed, salt and pepper. Drizzle 1 Tbsp. chicken broth over each mound of vegetables. Fold up sides of foil to make a tent; fold top edges over to seal. Fold in sides, making a packet; fold to seal. Place packets on ungreased cookie sheet. Bake about 20 minutes or until vegetables are crisp tender and fish flakes easily with fork.  This has 7 grams carbohydrates.</p></td></tr></tbody></table>"
"1522285480-2371","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","13","http://www.cookbooks.com/recipes-search.aspx?page=13","181. FRIED FISH BATTER","http://www.cookbooks.com/Recipe-Details.aspx?id=78495","<p class=""H2""><font size=""5"">FRIED FISH BATTER</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. cornmeal<br>4  tsp. salt<br>1  tsp. seasoned salt<br>1  tsp. black pepper<br>1  tsp. red pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix ingredients together. Dredge fish in cornmeal mixture and fry at 350° until golden brown.</p></td></tr></tbody></table>"
"1522285247-2267","http://www.cookbooks.com/","Fish","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Fish","19","http://www.cookbooks.com/recipes-search.aspx?page=19","285. STEWED FISH","http://www.cookbooks.com/Recipe-Details.aspx?id=129719","<p class=""H2""><font size=""5"">STEWED FISH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. fish (whiting or trout)<br>  salt and pepper<br>1/2  c. water<br>  grated onion<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place fish in pan. Add 1/2 cup of water, salt, pepper and grated onion. Cover the pan with a top and let stew for 30 minutes.</p></td></tr></tbody></table>"
