web-scraper-order,web-scraper-start-url,category,category-href,page,page-href,title,title-href,info
"1520710854-1321","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","14","http://www.cookbooks.com/recipes-search.aspx?page=14","196. PARTY POTATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=40299","<p class=""H2""><font size=""5"">PARTY POTATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">8  to 10 potatoes, boiled, drained and mashed<br>1  8  oz. pkg cream cheese, softened<br>1/2  c. sour cream<br>  butter<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine cream cheese and sour cream. Add mashed potatoes gradually. Put in casserole and add butter on top. Refrigerate. Heat in 350° oven for about 1 hour when needed.</p></td></tr></tbody></table>"
"1520710833-1311","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","14","http://www.cookbooks.com/recipes-search.aspx?page=14","206. COOKIE SHEET PARTY CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=45327","<p class=""H2""><font size=""5"">COOKIE SHEET PARTY CAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  yellow cake mix<br>8  oz pkg cream cheese softened<br>1  c milk<br>1  pkg vanilla instant pudding<br>1  can crushed pineapple (drained)<br>1  cool whip<br>  coconut<br>  nuts<br>  cherries<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix cake according to directions on pkg and bake in a cookie sheet.</p><p class=""H1"">      In a bowl mix cream cheese and milk.  Beat until mixed well. Add pudding mix and beat until thick.  Add crushed pineapple and mix well.  Spread on top of cake.  Cover with cool whip.  Sprinkle coconut over cool whip.  Shake on nuts and place cherries decoratively on top.</p></td></tr></tbody></table>"
"1520710921-1351","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","12","http://www.cookbooks.com/recipes-search.aspx?page=12","166. PARTY MIX RECIPE","http://www.cookbooks.com/Recipe-Details.aspx?id=33476","<p class=""H2""><font size=""5"">PARTY MIX RECIPE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  cup margarine<br>1  1/4 tsp seasoned salt<br>4  1/2 tsp Worcestershire sauce<br>2  cup corn chex<br>2  cup rice chex<br>2  cup bran chex<br>2  cup wheat chex<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Can add nuts and pretzels.</p><p class=""H1"">      Heat butter in a shallow roaster until melted, stir in salt and sauce, add cereal and mix well. Heat in oven 1 hour. Stir every 15 minutes. Pour on absorbent paper to cool.</p></td></tr></tbody></table>"
"1520711110-1434","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","6","http://www.cookbooks.com/recipes-search.aspx?page=6","83. PARTY MIX","http://www.cookbooks.com/Recipe-Details.aspx?id=17839","<p class=""H2""><font size=""5"">PARTY MIX</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. Rice Chex<br>1  c. Cheerios<br>1  c. pretzels<br>2  c. Cheese Tidbits<br>2  c. nacho cheese<br>1  c. Bacon Thins<br>1  can mixed nuts<br>1 1/2  qt. pecans<br>1  lb. English walnuts<br>  about 1 qt. oil<br>  Worcestershire sauce to taste<br>  soy sauce to taste<br>  garlic powder<br>  seasoning salt<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Toss all ingredients and bake at 250° for 45 minutes.  Stir mix every 15 minutes.</p></td></tr></tbody></table>"
"1520711250-1495","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","2","http://www.cookbooks.com/recipes-search.aspx?page=2","22. PARTY MIX","http://www.cookbooks.com/Recipe-Details.aspx?id=3084","<p class=""H2""><font size=""5"">PARTY MIX</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  c. butter or margarine<br>1 1/2  Tbsp. Worcestershire sauce<br>1  Tbsp. garlic<br>1/2  Tbsp. seasoned salt<br>1  c. mixed nuts<br>2  c. Bran Chex cereal<br>2  c. Corn Chex cereal<br>2  c. Cheerios<br>2  c. pretzels<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 250°. Heat butter or margarine in a 9 x 13-inch baking pan in oven until melted. Remove. Stir in garlic, seasoned salt and Worcestershire sauce. Add cereals, nuts and pretzels. Mix until all pieces are coated. Heat in oven 1 hour. Stir every 15 minutes. Spread on paper towels to cool. Makes 9 cups.</p></td></tr></tbody></table>"
"1520711091-1426","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","7","http://www.cookbooks.com/recipes-search.aspx?page=7","91. PARTY WASSAIL","http://www.cookbooks.com/Recipe-Details.aspx?id=18167","<p class=""H2""><font size=""5"">PARTY WASSAIL</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  gal. apple cider<br>1  liter ginger ale<br>1/2  c. red hots<br>2  Tbsp. whole cloves<br>2 to 3  sticks cinnamon<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	Combine all ingredients in a large saucepan. Heat thoroughly. Serve warm.</p></td></tr></tbody></table>"
"1520711262-1501","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","2","http://www.cookbooks.com/recipes-search.aspx?page=2","16. HOLIDAY PARTY DIP","http://www.cookbooks.com/Recipe-Details.aspx?id=2835","<p class=""H2""><font size=""5"">HOLIDAY PARTY DIP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. mayonnaise or salad dressing<br>1  (8 oz.) container sour cream<br>1 (8 oz.)  can water chestnuts, drained and finely chopped<br>2  Tbsp. chopped pimiento<br>1  Tbsp. sliced green onions<br>2  Tbsp. beef flavored instant bouillon<br>1/2  tsp. Worcestershire sauce<br>1/4  tsp. garlic powder<br>  fresh vegetables or potato chips<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In medium bowl, combine all ingredients except fresh vegetables. Mix well.  Cover; chill.  Stir before serving.  Garnish with additional green onion, if desired.  Serve with vegetables. Refrigerate leftovers.  Makes about 2 1/2 cups.</p></td></tr></tbody></table>"
"1520710691-1248","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","18","http://www.cookbooks.com/recipes-search.aspx?page=18","269. PARTY DIP","http://www.cookbooks.com/Recipe-Details.aspx?id=49968","<p class=""H2""><font size=""5"">PARTY DIP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  (8 oz.) blocks cream cheese<br>2  packets Ranch salad dressing mix<br>2  c. Miracle Whip<br>1  bundle green onions, chopped<br>1  lb. cooked bacon, crumbled<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all ingredients and chill overnight. Serve with nachos or Fritos Scoops.</p></td></tr></tbody></table>"
"1520710685-1246","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","19","http://www.cookbooks.com/recipes-search.aspx?page=19","271. PARTY CHICKEN","http://www.cookbooks.com/Recipe-Details.aspx?id=55250","<p class=""H2""><font size=""5"">PARTY CHICKEN</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">8  chicken breasts, skinned and boned<br>8  slices bacon<br>1 (4 oz.)  pkg. chipped dried beef<br>1  can cream of mushroom soup<br>3/4  pint sour cream<br>  butter<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 275°.  Roll and wrap each chicken with piece of bacon.  Cover bottom of 8x12x2 baking dish with chipped beef. Mix soup with sour cream.  Arrange chicken breasts on chipped beef.  Pour soup mixture over.  Dot with butter.  Bake 1 hour and 45 minutes uncovered.  Serves 8.</p></td></tr></tbody></table>"
"1520710695-1250","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","18","http://www.cookbooks.com/recipes-search.aspx?page=18","267. Cocktail Party Cheese Cookies","http://www.cookbooks.com/Recipe-Details.aspx?id=49826","<p class=""H2""><font size=""5"">Cocktail Party Cheese Cookies</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  lb. Butter (1 stick)<br>1/2  lb. Sharp Cheddar Cheese, shredded<br>1  cup Flour<br>  Pimento-Stuffed Olives, sliced<br>  Pinch freshly ground pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      1. Preheat oven to 350°.  Mix flour, butter and cheese into a dough with your hands.</p><p class=""H1"">      2. Form into 24 balls and bake on ungreased cookie sheet for 15 minutes until light brown.</p><p class=""H1"">      3. Slide off baking sheet with a thin spatula.</p><p class=""H1"">      4. Let cool slightly and place a slice of olive in center of each ""cookie"". Serve warm if possible.</p></td></tr></tbody></table>"
"1520711159-1456","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","5","http://www.cookbooks.com/recipes-search.aspx?page=5","61. PARTY CHICKEN","http://www.cookbooks.com/Recipe-Details.aspx?id=6574","<p class=""H2""><font size=""5"">PARTY CHICKEN</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">8  big boneless chicken breasts<br>8  slices bacon<br>1  pkg. dried beef<br>1  can cream of chicken or mushroom soup<br>1  c. sour cream<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Take a slice of dried beef and place chicken breasts on top. Wrap slice of bacon around beef and chicken. Grease casserole dish and place each breast in dish. Combine soup and sour cream. Pour over chicken. Bake at 350° for 1 1/2 hours.</p></td></tr></tbody></table>"
"1520711181-1465","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","4","http://www.cookbooks.com/recipes-search.aspx?page=4","52. ""CHEX PARTY MIX""","http://www.cookbooks.com/Recipe-Details.aspx?id=4072","<p class=""H2""><font size=""5"">""CHEX PARTY MIX""</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. margarine<br>5  tsp. Worcestershire sauce<br>1 1/4  tsp. seasoned salt<br>1/4  tsp. garlic powder<br>2 2/3  c. Corn Chex cereal<br>2 2/3  c. Rice Chex cereal<br>2 2/3  c. Wheat Chex cereal<br>1  c. mixed nuts<br>1  c. pretzels<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	Melt margarine in open roasting pan in preheated 250° oven. Stir in seasonings. Gradually add cereals, nuts and pretzels; stir to coat evenly. Bake 1 hour, stirring every 15 minutes. Spread on absorbent paper to cool. Store in large zipper bag.</p></td></tr></tbody></table>"
"1520711217-1481","http://www.cookbooks.com/","Dinner Party","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=party","3","http://www.cookbooks.com/recipes-search.aspx?page=3","36. MEXICAN PARTY WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=3534","<p class=""H2""><font size=""5"">MEXICAN PARTY WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. purchased Ranch dressing<br>1 (4.5 oz.)  can chopped green chilies<br>1/2  c. all-purpose flour<br>1  pkg. (1.25 oz.) taco seasoning mix<br>2  tsp. oil<br>24  chicken drummies (about 2 lb.)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Blend Ranch dressing and chilies.  Refrigerate while preparing drummies.  Mix flour and taco mix together.  Add oil, stir till well combined.  Coat drummies with flour mixture.  Coat again.  Put on cookie sheet that has been sprayed with nonstick cooking spray.  Bake at 350° for 20 to 25 minutes.  Turn and bake another 20 to 25 minutes.  Longer if needed.  Serve with ranch dressing mixture.</p></td></tr></tbody></table>"
