web-scraper-order,web-scraper-start-url,cat,cat-href,page,page-href,title,title-href,info
"1522283805-1782","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","14","http://www.cookbooks.com/recipes-search.aspx?page=14","200. QUICK BEEF CASSEROLE","http://www.cookbooks.com/Recipe-Details.aspx?id=8654","<p class=""H2""><font size=""5"">QUICK BEEF CASSEROLE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 1/2  c. wide noodles<br>1  lb. lean ground beef<br>  garlic to your taste<br>  pepper to your taste<br>1  c. shredded Monterey Jack cheese, divided<br>1  can tomato soup<br>1/2  can peas and carrots<br>1/2  can corn<br>1/3  can water<br>1/2  c. French fried onions (regular or cheese)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	Cook the noodles in boiling water for 10 minutes. Drain and rinse with cold water to prevent noodles from sticking together. Brown the ground beef. Season meat with garlic and pepper. Add 1/2 cup of the cheese. Add the tomato soup, peas, carrots, corn and water.</p><p class=""H1"">	Place the beef mixture in a casserole dish and fold in the noodles. Sprinkle the noodle mixture with the remaining cheese and the French fried onions on top. Bake at 350° for 15 to 20 minutes or until bubbling.</p></td></tr></tbody></table>"
"1522283587-1684","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","20","http://www.cookbooks.com/recipes-search.aspx?page=20","298. BEEF STEW","http://www.cookbooks.com/Recipe-Details.aspx?id=21307","<p class=""H2""><font size=""5"">BEEF STEW</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  lb. beef stew meat<br>1  large onion, chopped<br>1 large  can tomatoes<br>2  cans tomato sauce<br>4  medium potatoes, diced<br>1 small  can whole kernel corn<br>1  pkg. frozen mixed veg.<br>2  fresh carrots, sliced thin and round<br>  Salt and pepper to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a large pot cook stew meat, onions, salt and pepper until beef is very tender (about two hours). Add all other ingredients and bring to a boil. Reduce heat and simmer for 1 hour.</p></td></tr></tbody></table>"
"1522283690-1731","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","17","http://www.cookbooks.com/recipes-search.aspx?page=17","251. ITALIAN BEEF SANDWICHES","http://www.cookbooks.com/Recipe-Details.aspx?id=9727","<p class=""H2""><font size=""5"">ITALIAN BEEF SANDWICHES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5 or 6  lb. beef roast<br>1 1/2  c. water<br>1  Tbsp. salt<br>3  large onions, sliced<br>1  tsp. garlic powder<br>1  tsp. oregano<br>1/2  tsp. basil<br>1  tsp. Italian seasoning<br>3  hot peppers, chopped<br>2  tsp. Accent<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine beef roast, water, salt and onions in a large roasting pan. Cover and cook at 325° for 2 hours until done. Remove roast and cool (save the juice). Slice, then layer in a covered  dish. Add all spices to the juice you saved from the roast. Bring to a boil and pour over meat. Cover and refrigerate for 24 hours. Serve on French bread.</p></td></tr></tbody></table>"
"1522284076-1901","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","6","http://www.cookbooks.com/recipes-search.aspx?page=6","81. ROAST BEEF WITH PENNE PASTA","http://www.cookbooks.com/Recipe-Details.aspx?id=6637","<p class=""H2""><font size=""5"">ROAST BEEF WITH PENNE PASTA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. deli roast beef, thinly sliced<br>1 (12 oz.)  pkg. penne pasta<br>2  Tbsp. olive oil<br>1 small  clove garlic, minced<br>1  each yellow, green and red pepper (Cored, seeded and thinly sliced)<br>1  small red onion, chopped<br>1  c. black olives, halved or whole<br>1  tsp. red pepper, (optional)<br>1/2  c. citrus salad dressing or dressing to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook pasta according to package directions.  Cut roast beef into strips.  Sauté garlic, peppers and onions in olive oil until tender.  Combine roast beef strips with all ingredients and toss. Serve warm or cold.</p></td></tr></tbody></table>"
"1522284097-1910","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","5","http://www.cookbooks.com/recipes-search.aspx?page=5","72. MARINADE FOR BEEF STRIPS","http://www.cookbooks.com/Recipe-Details.aspx?id=5751","<p class=""H2""><font size=""5"">MARINADE FOR BEEF STRIPS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. orange juice<br>2  Tbsp. molasses<br>3  Tbsp. soy sauce<br>1/4  tsp. pepper<br>1/2  tsp. garlic salt<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Marinate meat for 1/2 hour.  Cook on grill.  Very good.</p></td></tr></tbody></table>"
"1522283620-1699","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","19","http://www.cookbooks.com/recipes-search.aspx?page=19","283. BEEF-NOODLE SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=19874","<p class=""H2""><font size=""5"">BEEF-NOODLE SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. ground beef<br>1/2  c. chopped onion<br>2 large  cans stewed tomatoes<br>2  cans (10 1/2 oz.) beef broth (undiluted)<br>1 large  can mixed vegetables, drained<br>1/2  tsp. salt<br>1/4  tsp. black pepper<br>1/2  tsp. sugar<br>1/4  tsp. celery seed<br>1  c. medium egg noodles (uncooked)<br>1  tsp. dried oregano (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a Dutch oven, brown beef and onion; drain. Add tomatoes, beef broth, mixed veggies, salt, black pepper, sugar, celery seed and oregano, if using. Let mixture come to a boil; add noodles. Reduce heat and cover. Let cook on medium-low for 15 minutes, until egg noodles are tender.</p></td></tr></tbody></table>"
"1522283849-1800","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","13","http://www.cookbooks.com/recipes-search.aspx?page=13","182. ITALIAN BEEF","http://www.cookbooks.com/Recipe-Details.aspx?id=8375","<p class=""H2""><font size=""5"">ITALIAN BEEF</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  lb. rump roast<br>2  cans beef broth (low sodium)<br>1  pkg. Good Seasons Italian dressing<br>2  tsp. oregano<br>1  tsp. basil<br>  sliced onions (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook all ingredients except onions on top of stove for 3 to 4 hours in covered pan.  During last 1/2 hour, remove meat; slice thinly with electric knife.  Return sliced meat to broth.  Add sliced onion and cook another 1/2 hour or until onions are soft. Serve as roast or make sandwiches when served on kaiser rolls.</p></td></tr></tbody></table>"
"1522284020-1876","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","8","http://www.cookbooks.com/recipes-search.aspx?page=8","106. GROUND BEEF AND OKRA","http://www.cookbooks.com/Recipe-Details.aspx?id=7033","<p class=""H2""><font size=""5"">GROUND BEEF AND OKRA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. ground meat<br>  TexJoy Steak seasoning<br>1/2  onion, chopped<br>1  can Rotel tomatoes with green chilies<br>1 or 2  cans tomato sauce<br>16  oz. frozen okra (or more)<br>  salt and pepper to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Season ground meat and place in a cast iron pot; add onions and brown; drain off excess grease. Add tomatoes, tomato sauce, and frozen okra. Add enough water to cover okra and simmer over medium heat until okra is tender. Add salt and pepper to taste. Serve over rice with a slice of cornbread. Lip smackin' good!</p><p class=""H1"">      Tip: If you do not like for your ground meat to be in large clumps, try putting in on to brown with a small amount of water. Stir as the water cooks out. The meat will resemble a fine crumble. An excellent method for making chili etc.</p></td></tr></tbody></table>"
"1522284183-1949","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","3","http://www.cookbooks.com/recipes-search.aspx?page=3","33. BEEF WITH SOUR CREAM","http://www.cookbooks.com/Recipe-Details.aspx?id=2553","<p class=""H2""><font size=""5"">BEEF WITH SOUR CREAM</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. lean round steak<br>1/4  c. flour, seasoned with salt, pepper and garlic powder<br>  flour<br>2  Tbsp. vegetable oil<br>3/4  c. chopped onion<br>1  c. beef broth<br>1/2  tsp. thyme<br>1 (4 oz.)  can sliced mushrooms with liquid<br>1 (10 oz.)  pkg. frozen peas<br>1/2  c. sour cream<br>3 to 4  c. hot cooked rice<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Remove bone and fat from steak.  Cut meat into thin, narrow strips.  Dredge in flour; using large skillet, quickly brown meat on all sides in hot oil.  Add onions, broth, thyme, mushrooms and liquid from mushrooms.  Cover and cook 5 to 7 minutes.  Stir in sour cream.  Heat through; do not boil.  Serve over hot rice.</p></td></tr></tbody></table>"
"1522283728-1748","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","16","http://www.cookbooks.com/recipes-search.aspx?page=16","234. COKE ROAST BEEF","http://www.cookbooks.com/Recipe-Details.aspx?id=9234","<p class=""H2""><font size=""5"">COKE ROAST BEEF</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 to 3  lb. beef roast<br>1  can Coca-Cola<br>1  can cream of mushroom soup, or other flavor<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 400°.  Place roast in bean pot (or covered roasting pan); cover with Coke and soup.  Bake, covered, for 2 1/2 to 3 hours until internal temperature reaches 170°.</p><p class=""H1"">      Note: Pork, turkey or chicken may be substituted for beef. Carrots, celery and potatoes may be added.</p></td></tr></tbody></table>"
"1522284219-1965","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","2","http://www.cookbooks.com/recipes-search.aspx?page=2","17. BEEF AND CABBAGE TURNOVERS","http://www.cookbooks.com/Recipe-Details.aspx?id=1655","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522283634-1706","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","19","http://www.cookbooks.com/recipes-search.aspx?page=19","276. EASY CHIPPED BEEF","http://www.cookbooks.com/Recipe-Details.aspx?id=19309","<p class=""H2""><font size=""5"">EASY CHIPPED BEEF</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">8  oz. cream cheese<br>1  Tbsp. mayonnaise<br>1  Tbsp. Accent<br>1  Tbsp. sour cream<br>1  tsp. chives (dried)<br>1  Tbsp. onion flakes (dried)<br>1  pkg. chopped beef<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Soften cream cheese.  Slice beef into very small pieces.  Mix thoroughly all ingredients.  Cool until stiff.  Form into a ball.</p></td></tr></tbody></table>"
"1522283894-1819","http://www.cookbooks.com/","Beef","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beef","11","http://www.cookbooks.com/recipes-search.aspx?page=11","163. FABULOUS BEEF FAJITAS","http://www.cookbooks.com/Recipe-Details.aspx?id=8083","<p class=""H2""><font size=""5"">FABULOUS BEEF FAJITAS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  c. prepared Italian salad dressing, divided<br>1/2  tsp. chili powder<br>1  lb. boneless sirloin steak, cut into 1/4 inch strips<br>1  medium sweet pepper, sliced<br>1  medium green pepper, sliced<br>1  medium onion, sliced and separated into rings<br>  flour tortilla<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	In a large resealable plastic bag, combine 1/4 cup salad dressing and chili powder; add steak.  Seal and turn to coat; refrigerate for 30 minutes.  In a skillet, sauté peppers and onion in remaining salad dressing until crisp and tender.  Remove and keep warm.	Drain steak, discarding marinade in skillet, sauté steak for 6-10 minutes or until no longer pink.  Return vegetables to pan.  Heat through and spoon meat and vegetables down center of tortillas; fold in sides.  Yield:  4-6 servings.</p></td></tr></tbody></table>"
