web-scraper-order,web-scraper-start-url,cat,cat-href,page,page-href,title,title-href,info
"1522280332-565","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","19","http://www.cookbooks.com/recipes-search.aspx?page=19","277. DESSERT - ORANGE STUFF","http://www.cookbooks.com/Recipe-Details.aspx?id=30830","<p class=""H2""><font size=""5"">DESSERT - ORANGE STUFF</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 small  pkg. tapioca<br>2 small  pkg. instant vanilla pudding<br>2 small  pkg. orange Jell-O<br>4  c. water<br>4 small  cans Mandarin oranges<br>16  oz. Cool Whip<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Boil the 4 cups water. Add tapioca, instant pudding mix and orange Jell-O. Let cool. Add Cool Whip together with mixer, then add Mandarin oranges (drained) to mixture. Refrigerate.</p></td></tr></tbody></table>"
"1522280554-659","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","13","http://www.cookbooks.com/recipes-search.aspx?page=13","183. BLUEBERRY DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=27993","<p class=""H2""><font size=""5"">BLUEBERRY DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  cup butter<br>1 1/2  cup sugar<br>20  graham crackers<br>3  eggs<br>1  package (8 oz) Philadelphia cream cheese<br>1  tsp. vanilla<br>1  qt. Blueberries<br>3  Tbsp. lemon juice<br>1  Tbsp. corn starch<br>  whipping cream<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine butter, 1/2 cup sugar with 20 graham crackers. Press into 9x13 pyrex pan. Beat eggs with cream cheese. Add 1/2 cup sugar and vanilla. Spread over graham crackers. Bake at 375 degrees for 15 minutes then cool. Mix Blueberries, lemon juice, 1/2 cup sugar, and corn starch. Thicken as for pie. Pour over crust. Let stand 5 hours in refrigerator. Top with whipping cream.</p><p class=""H1"">      Note: Can use 2 Tbsp. of cornstarch for frozen Blueberries.</p></td></tr></tbody></table>"
"1522280541-654","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","13","http://www.cookbooks.com/recipes-search.aspx?page=13","188. ICE CREAM SANDWICH DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=28056","<p class=""H2""><font size=""5"">ICE CREAM SANDWICH DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">19  ice cream sandwiches<br>1  carton (12 oz.) frozen whipped topping, thawed<br>1  jar (11 3/4 oz.) hot fudge ice cream topping<br>1  c. salted peanuts<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut one ice cream sandwich in half.  Place one whole and one half sandwich along a short side of an ungreased 13 x 9 x 2 pan. Arrange 8 sandwiches in opposite direction in the pan.  Spread with half of the whipped topping.  Spoon fudge topping by teaspoonfuls onto whipped topping.  Sprinkle with 1/2 c. peanuts.  Repeat layers with remaining ice cream sandwiches, whipped topping and peanuts (pan will be full).  Cover and freeze for up to 2 months.  Remove from the freezer 20 minutes before serving, cut in squares.  Makes 12 - 15 servings.</p></td></tr></tbody></table>"
"1522280369-582","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","18","http://www.cookbooks.com/recipes-search.aspx?page=18","260. ORANGE DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=30322","<p class=""H2""><font size=""5"">ORANGE DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  pkg. cottage cheese (24 oz.)<br>1  pkg. Cool Whip (8 oz.)<br>1  can Mandarin oranges, drained (11 oz.)<br>1  can pineapple chunks, drained (1 lb. 4 oz.)<br>1 large size  pkg. orange jello (dry)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Drain Mandarin oranges and pineapple well.  Save juice for another use.  Mix all ingredients together and chill.  Very good!</p></td></tr></tbody></table>"
"1522280829-773","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","5","http://www.cookbooks.com/recipes-search.aspx?page=5","69. RHUBARB DESSERT #1","http://www.cookbooks.com/Recipe-Details.aspx?id=15070","<p class=""H2""><font size=""5"">RHUBARB DESSERT #1</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. flour<br>3/4  c. margarine<br>1  c. oatmeal<br>1  c. brown sugar<br>3  c. rhubarb<br>1 1/2  c. sugar<br>5  Tbsp. flour<br>1  pkg. (3 oz.) dry strawberry Jell-O<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix 1 1/2 cup flour, margarine, oatmeal and brown sugar.  Pat 1/2 of this in 9 x 13 pan.  Cook rhubarb, sugar and 5 Tbsp. flour. Put this over the above ingredients.  Put strawberry Jell-O powder over next.  Then put rest of crumbs on top.  Bake at 350° for 30 to 35 minutes.</p></td></tr></tbody></table>"
"1522280443-612","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","16","http://www.cookbooks.com/recipes-search.aspx?page=16","230. GREEN DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=29367","<p class=""H2""><font size=""5"">GREEN DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 20  oz. can crushed pineapple<br>1/2  c. sugar<br>1  small lime jello<br>2  sticks celery, chopped<br>1/2  c. nuts<br>1  pouch dream whip<br>8  oz. pkg. cream cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix pineapple and sugar.  Bring to hard boil.  Add jello. Cool for 20 minutes.  Whip dream whip.  Add dream whip, celery, nuts and cream cheese to jello mixture.  Cool.</p></td></tr></tbody></table>"
"1522280503-637","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","14","http://www.cookbooks.com/recipes-search.aspx?page=14","205. FROZEN DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=28635","<p class=""H2""><font size=""5"">FROZEN DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (8 oz.)  pkg. cream cheese<br>10  oz. pkg. frozen strawberries, thawed<br>1 large  can crushed pineapple, drained<br>2  bananas, sliced<br>3/4  c. sugar<br>1  large Cool Whip<br>1  c. chopped pecans (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix  cream  cheese,  sugar  and Cool Whip.  Add rest of ingredients.  Freeze.  Thaw about 15 minutes before serving.</p></td></tr></tbody></table>"
"1522280956-820","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","2","http://www.cookbooks.com/recipes-search.aspx?page=2","22. STRAWBERRY DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=13458","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522280906-799","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","3","http://www.cookbooks.com/recipes-search.aspx?page=3","43. ZUCCHINI DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=13951","<p class=""H2""><font size=""5"">ZUCCHINI DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  c flour<br>1-1/2  c sugar<br>3  sticks margarine, softened<br>2  tbsp water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix crust until crumbly. Press half of mixture into 9x13 pan. Bake at 350° for 5-10 minutes.  Let cool.  Spread zucchini filling mixture (recipe to follow) over crust. Crumble other half over top.  Bake at 350° for 50 minutes.</p></td></tr></tbody></table><p class=""H3""><strong>Zucchini Filling:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">8  c zucchini (peeled and seeded), sliced or diced<br>2/3  c lemon juice<br>1  c sugar<br>2  tsp cinnamon<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix ingredients together and cook over medium heat about 50 minutes.  Let cool.</p></td></tr></tbody></table>"
"1522280620-686","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","11","http://www.cookbooks.com/recipes-search.aspx?page=11","156. CHERRY CHEESE DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=17477","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522280357-576","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","18","http://www.cookbooks.com/recipes-search.aspx?page=18","266. STRAWBERRY CREAM DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=30393","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522280637-693","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","10","http://www.cookbooks.com/recipes-search.aspx?page=10","149. BANANA SPLIT DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=17374","<p class=""H2""><font size=""5"">BANANA SPLIT DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. graham cracker crumbs<br>2  Tbsp. sugar<br>1  stick butter or margarine<br>16  oz. cream cheese<br>1 (16 oz.)  box powdered sugar<br>1 (15 oz.)  can crushed pineapple, drained<br>5  bananas, sliced<br>1/2  c. chopped pecans<br>  chocolate syrup<br>  maraschino cherries<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine crumbs, sugar and butter or margarine; press into 9 x 13-inch pan. Beat cream cheese until soft and fluffy. Add powdered sugar.  Spread over crust. Layer crushed pineapple and sliced bananas. Top with Cool Whip. Sprinkle with chopped nuts. Refrigerate 24 hours. Dribble chocolate syrup over dessert and top with cherries.</p><p class=""H1"">       To serve, cut into squares. Serves approximately 10 to 12.</p><p class=""H1"">      Cal-540.6, CHO-74.5, Pro-5.2, Fat-26.6.</p></td></tr></tbody></table>"
"1522280764-749","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","7","http://www.cookbooks.com/recipes-search.aspx?page=7","93. RASPBERRY ICEBOX DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=15493","<p class=""H2""><font size=""5"">RASPBERRY ICEBOX DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 (3 oz.)  pkg. raspberry gelatin<br>2  c. boiling water<br>3  c. raspberries (fresh or frozen)<br>2  c. graham cracker crumbs (about 32 squares)<br>1/4  c. brown sugar, packed<br>1/2  c. margarine, melted<br>1 1/2  c. cold milk<br>1 (3.4 oz.)  pkg. instant vanilla pudding mix<br>1 (8 oz.)  pkg. cream cheese, softened<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	In a bowl, combine gelatin and water.  Stir until gelatin is dissolved.	Fold in raspberries.  Refrigerate for 1 hour or until syrupy.  In a small bowl, combine the cracker crumbs, brown sugar and butter.  Press into a greased 9 x 13-inch dish.  In a mixing bowl, beat the milk and pudding mix on low speed for 2 minutes.  In another bowl, beat cream cheese until smooth.  Gradually add the pudding mixture.  Layer over crust.  Spoon gelatin mixture over the top.  Chill until set.  Refrigerate leftovers.</p><p class=""H1"">	 For shortcut, use a ready made 9-inch graham cracker shell.</p></td></tr></tbody></table>"
"1522280743-739","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","7","http://www.cookbooks.com/recipes-search.aspx?page=7","103. PUNCH BOWL DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=15765","<p class=""H2""><font size=""5"">PUNCH BOWL DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  chocolate cake mix.<br>1  chocolate instant pudding, (4 serving)<br>2  c. milk<br>1  large cool whip<br>2  large butterfinger candy bars<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Bake cake and cool. Crumble 1/2 of cake in punch bowl. Mix pudding with milk. Pour 1/2 of pudding over 1/2 of cake. add 1/2 of cool whip. Repeat layers and top with 2 large butterfinger candy bars that have been crushed.</p></td></tr></tbody></table>"
"1522280945-815","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","2","http://www.cookbooks.com/recipes-search.aspx?page=2","27. BUTTERFINGER DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=13596","<p class=""H2""><font size=""5"">BUTTERFINGER DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. crushed soda crackers<br>2  c. crushed graham crackers<br>1/2  c. melted butter or oleo<br>2  pkg. instant vanilla pudding<br>2  c. milk<br>1  qt. vanilla ice cream, softened<br>8  oz. Cool Whip<br>2  Butterfinger candy bars<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix the first 3 ingredients together and press into 9 x 13 pan, saving 1/2 cup for topping.</p><p class=""H1"">      Mix the pudding with the milk. Add the ice cream; spread over crumb mixture. Top with the Cool Whip. Crush the candy bars and mix with reserved crumbs. Put over Cool Whip. Refrigerate. (Also good as a frozen dessert.)</p><p class=""H1"">      Variation: Use 1 quart butter brickle ice cream and crushed Heath candy bars.</p></td></tr></tbody></table>"
