web-scraper-order,web-scraper-start-url,category,category-href,page,page-href,title,title-href,info
"1520707832-338","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","13","http://www.cookbooks.com/recipes-search.aspx?page=13","189. BUFFALO CHICKEN WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=232698","<p class=""H2""><font size=""5"">BUFFALO CHICKEN WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  lb. chicken wings<br>2  c. peanut oil<br>  salt, white pepper and ground red pepper<br>1  onion, minced<br>  minced garlic<br>1/2  tsp. Tabasco sauce<br>2  eggs, beaten<br>3  c. cider vinegar<br>  celery seed, nutmeg and ground cloves<br>1/3  c. Louisiana hot sauce<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Blend all ingredients and add wings for 24 hours.  Line 2 shallow pans with foil.  Drain chicken and roast for 40 to 60 minutes at 450°.  Turn every 15 minutes and baste with reserved liquid.</p></td></tr></tbody></table>"
"1520707729-292","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","16","http://www.cookbooks.com/recipes-search.aspx?page=16","235. BUFFALO TURKEY WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=213974","<p class=""H2""><font size=""5"">BUFFALO TURKEY WINGS</font><br><span class=""H2""><font size=""4""><i>(Makes 4 Servings)  </i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  Shady Brook Farms turkey wings (approximately 4 1/2 lb.)<br>3/4  c. all-purpose flour<br>1/2  tsp. salt<br>1  tsp. cayenne pepper<br>  vegetable oil<br>6  Tbsp. butter, melted<br>2  Tbsp. distilled white vinegar<br>2  Tbsp. hot red pepper sauce<br>  celery sticks<br>  Blue cheese dressing<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut off wing tips; reserve for other use.  Cut wings into 2 pieces at joint.  Combine flour, salt and cayenne pepper on a plate.  Dust wings in flour mixture, shaking off excess.  Heat 1 1/2-inches of oil in large skillet over medium heat.  Add wings in single layer and fry for 10 minutes, turning once, until browned. Drain on paper towels.  Repeat with remaining wings.</p><p class=""H1"">      Combine butter, vinegar and pepper sauce in a small bowl. Place wings in large baking pan and drizzle sauce over wings.  In a 375° oven, bake wings for 1 hour, turning once and basting occasionally with sauce, until wings are browned.  Serve with celery sticks and Blue cheese dressing.</p></td></tr></tbody></table>"
"1520707767-309","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","15","http://www.cookbooks.com/recipes-search.aspx?page=15","218. BUFFALO CHICKEN WINGS OR TENDERS","http://www.cookbooks.com/Recipe-Details.aspx?id=53821","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520707642-254","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","19","http://www.cookbooks.com/recipes-search.aspx?page=19","273. BUFFALO WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=473041","<p class=""H2""><font size=""5"">BUFFALO WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">12  chicken wings (about 2 lb.)<br>2  Tbsp. Tabasco sauce<br>2  Tbsp. butter or margarine<br>1 1/2  Tbsp. red wine vinegar<br>  celery sticks<br>  Blue cheese dressing<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut wing tips off at joint and discard; cut each wing in half at joint.  On rack in broiler pan, arrange wings.  Broil 6-inches from heat for 25 minutes or until browned, turning occasionally. Transfer to serving dish.</p><p class=""H1"">      In small saucepan over medium heat, heat Tabasco sauce, butter and vinegar.  Drizzle evenly over wings.  Serve with celery sticks and Blue cheese salad dressing for dipping.  Yield: About 24 appetizers.</p></td></tr></tbody></table>"
"1520708144-477","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","4","http://www.cookbooks.com/recipes-search.aspx?page=4","50. ANGEL WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=278911","<p class=""H2""><font size=""5"">ANGEL WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  chicken breast halves<br>1  c. chicken broth<br>  salt and pepper<br>7  oz. can Ortega chilies, diced<br>3  Tbsp. butter<br>1  onion, chopped<br>3  cloves garlic, chopped<br>2  Tbsp. flour<br>1 to 2  c. shredded Cheddar<br>  rice<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Skin chicken breasts; season with salt and pepper.  Pour 1/4 cup broth over.  Bake at 350° for 25 minutes.</p><p class=""H1"">      Meanwhile, saute onion, garlic and chilies in butter.  Add flour and rest of broth.  Stir just until slightly thick.  Put sauce in blender.  Puree.  Return to pan; heat.  Pour over chicken.  Top with cheese.  Cover and bake 30 minutes.   Serve sauce over chicken and rice.  Serves 4.</p></td></tr></tbody></table>"
"1520707823-334","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","13","http://www.cookbooks.com/recipes-search.aspx?page=13","193. BUFFALO CHICKEN WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=554863","<p class=""H2""><font size=""5"">BUFFALO CHICKEN WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  doz. chicken wings<br>1/8  tsp. each: powdered cayenne, paprika, cumin, mustard, garlic cloves<br>1/4  lb. butter or margarine, melted<br>1/4  c. barbecue sauce (mild, medium or hot, according to taste)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut wings into two pieces at joint.  Rinse and dry.  Mix spices together and roll wings in mixture until evenly coated. Place pieces in oven-going pan.  Drizzle butter over chicken, then brush barbecue sauce on both sides of each piece.  Bake in preheated 450° oven for 20 minutes, until brown and sizzling. Serve with cheese sticks and Blue cheese dressing.  Makes enough to serve 6.</p></td></tr></tbody></table>"
"1520707800-324","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","14","http://www.cookbooks.com/recipes-search.aspx?page=14","203. BUFFALO CHICKEN WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=1071469","<p class=""H2""><font size=""5"">BUFFALO CHICKEN WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5  lb. bag frozen wings<br>1  c. Louisiana hot sauce<br>1  stick melted margarine<br>1/4  c. lemon juice<br>3  pkg. Good Seasons Italian salad dressing<br>1  Tbsp. basil<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Bake wings at 400° on flat sheet for 3 minutes.  Baste with sauce and bake 15 to 20 minutes at 350°.  Turn and baste with remaining sauce 15 to 20 minutes more.  Serve plain or with Bleu cheese.</p></td></tr></tbody></table>"
"1520707890-364","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","11","http://www.cookbooks.com/recipes-search.aspx?page=11","163. BONELESS BUFFALO WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=68888","<p class=""H2""><font size=""5"">BONELESS BUFFALO WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  cup all-purpose flour<br>2  teaspoons salt<br>1/2  teaspoon black pepper<br>1/4  teaspoon cayenne pepper<br>1/4  teaspoon paprika<br>1  egg<br>1  cup milk<br>2  chicken breast fillets<br>  4-6 cups vegetable oil<br>1/4  cup hot sauce<br>1  tablespoon margarine<br>  celery sticks<br>  bleu cheese or ranch dressing (for dipping)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine flour, salt, peppers and paprika in a medium bowl. In another small bowl, whisk together egg and milk.  Slice each chicken breast into 6 pieces. Preheat 4-6 cups of vegetable oil in a deep fryer to 375 degrees.  One or two at a time, dip each piece of chicken into the egg mixture, then into the breading blend; then repeat the process so that each piece of chicken is double-coated.  When all chicken pieces have been breaded, arrange them on a plate and chill for 15 minutes.  When the chicken is done resting, drop each piece into the hot oil and fry for 5-6 minutes or until each piece is browned.  As chicken fries, combine the hot sauce and margarine in a small bowl. Microwave sauce for 20-30 seconds or just until the margarine is melted, then stir to combine. You can also use a small saucepan for this step. Just combine the hot sauce and margarine in the saucepan over low heat and stir until margarine is melted and ingredients are blended. When chicken pieces are done frying, remove them to a plate lined with a couple paper towels.  Place the chicken pieces into a covered container such as a large jar with a lid. Pour the sauce over the chicken in the container, cover, and then shake gently until each piece of chicken is coated with sauce. Pour the chicken onto a plate and serve the dish with bleu cheese dressing and sliced celery on the side.</p></td></tr></tbody></table>"
"1520708084-451","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","6","http://www.cookbooks.com/recipes-search.aspx?page=6","76. BAKED CHICKEN WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=473291","<p class=""H2""><font size=""5"">BAKED CHICKEN WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">16  chicken wings<br>1  Tbsp. butter<br>1/2  c. canned chopped tomatoes with liquid<br>1/2  c. finely chopped celery<br>1/2  Tbsp. soy sauce<br>1/2  Tbsp. cider vinegar<br>1/2  tsp. salt<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash the chicken wings and pat dry.  In skillet, saute chicken wings in melted butter until lightly browned.  Arrange in oiled baking dish.  Add tomatoes with liquid and celery.  In separate bowl, mix together soy sauce, vinegar and salt.  Pour over chicken.  Bake at 375° for about 30 minutes or until tender.</p></td></tr></tbody></table>"
"1520707844-344","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","13","http://www.cookbooks.com/recipes-search.aspx?page=13","183. BUFFALO CHICKEN WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=79051","<p class=""H2""><font size=""5"">BUFFALO CHICKEN WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. Chicken wings<br>1/3  cup all purpose flour<br>1  tsp. salt<br>1/2  tsp. Ground black pepper<br>3  c. vegetable oil<br>3  Tbsp. butter<br>2  Tbsp. Red wine vinegar<br>2  Tbsp. Hot red pepper sauce or to taste<br>  Celery Sticks<br>  Blue cheese dressing or Ranch dressing<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">  Preheat oven to 350°. Remove and discard the wing tips and separate each wing into 2 pieces at the joint.  Trim excess fat and skin. On a plate, stir together the flour, salt and pepper.  Coat the wings with the flour mixture and shake off the excess.  Heat oil in a deep fryer or deep, heavy pot to 375°.  Heat over medium heat until a corner of a wing held in oil makes a lively sizzle.  Add as many wings as will fit in a single layer without crowding; fry, turning once, until golden brown and cooked through, about 10 minutes.  Drain on paper towels and keep warm on a baking sheet in the oven.  Repeat with remaining wings.  Heat butter in a small saucepan over low heat until foaming.  Remove from the heat and stir in red wine vinegar and hot red pepper sauce.  Transfer the wings to a large mixing bowl, pour the sauce over the wings and toss until evenly coated.  Taste and adjust the seasonings.  Serve hot with celery sticks and dressing of your choice.</p></td></tr></tbody></table>"
"1520707670-266","http://www.cookbooks.com/","Appetizers","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Appetizer&strSearch=appetizer%20wing%20dig","18","http://www.cookbooks.com/recipes-search.aspx?page=18","261. BUFFALO WINGS","http://www.cookbooks.com/Recipe-Details.aspx?id=594588","<p class=""H2""><font size=""5"">BUFFALO WINGS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  lb. melted margarine<br>3/4  c. hot pepper sauce<br>1/4  tsp. garlic powder<br>1/4  tsp. Worcestershire sauce<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine  all  ingredients  and put in jar.  Shake well; pour over  chicken  wings.  Bake at 400° for 30 to 40 minutes. For crisper  chicken,  broil  for  a few minutes.  For hotter sauce, add cayenne pepper.</p></td></tr></tbody></table>"
