web-scraper-order,web-scraper-start-url,cat,cat-href,page,page-href,title,title-href,info
"1522287140-2950","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","12","http://www.cookbooks.com/recipes-search.aspx?page=12","172. SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=887117","<p class=""H2""><font size=""5"">SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5  mashed bananas<br>3 1/2  c. sugar<br>6  c. water<br>1 small  can orange juice<br>46  oz. can pineapple juice<br>2  liter 7-Up<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Boil sugar and water.  Stir in orange juice, pineapple juice and bananas.  Freeze in milk cartons until ready to serve.  Tear open cartons.  Pour frozen mixture in punch bowl.  Add 2 liters (or more) 7-Up.</p></td></tr></tbody></table>"
"1522287498-3105","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","2","http://www.cookbooks.com/recipes-search.aspx?page=2","17. SPICED ORANGE TEA DRINK","http://www.cookbooks.com/Recipe-Details.aspx?id=754684","<p class=""H2""><font size=""5"">SPICED ORANGE TEA DRINK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (17 oz.)  jar Tang<br>1  c. instant tea<br>1  tsp. cloves<br>1  tsp. cinnamon<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all ingredients.  Makes nice gifts in decorated canisters.</p></td></tr></tbody></table>"
"1522286963-2873","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","17","http://www.cookbooks.com/recipes-search.aspx?page=17","249. SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=640801","<p class=""H2""><font size=""5"">SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. sugar<br>6 (6 oz.)  cans frozen Hawaiian Punch<br>1 (46 oz.)  can pineapple juice<br>1 (46 oz.)  can orange juice<br>  Squirt soda<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Simmer sugar and 1 cup water until sugar is dissolved.  Add all the juices and freeze.  Take out 2 hours before serving.  Mix 1 quart sour or Squirt with 1 pint of the slush mixture.</p></td></tr></tbody></table>"
"1522287167-2962","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","11","http://www.cookbooks.com/recipes-search.aspx?page=11","160. SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=32932","<p class=""H2""><font size=""5"">SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  c. water<br>3 1/2  c. sugar<br>2 small  boxes Jell-O (flavor to be the color of punch you need)<br>2  c. boiling water<br>46  oz. pineapple juice<br>1 small  can lemonade (pink or yellow, whichever matches your punch color)<br>3  cans cold water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Boil 2 cups boiling water and sugar for 3 minutes and set aside. Let cool. Mix Jell-O and water well until dissolved. Set aside and let cool. Mix pineapple juice, lemonade and 3 cans cold water well. After everything is cooled, mix all ingredients together and freeze. Let stand out 2 to 3 hours before using and then mix with Sprite.</p></td></tr></tbody></table>"
"1522287288-3016","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","8","http://www.cookbooks.com/recipes-search.aspx?page=8","106. FRUIT SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=78483","<p class=""H2""><font size=""5"">FRUIT SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  can frozen grape juice<br>1 large  can pineapple juice<br>1/4  c. lemon juice<br>1  pkg. frozen strawberries<br>5  bananas<br>4  c. sugar<br>3  large Sprite or ginger ale<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Put bananas, lemon juice and strawberries in blender. Blend until smooth. Add to thawed grape juice and pineapple juice in a large bowl. Heat sugar and 6 cups water until sugar dissolves (do not boil). Add to fruit mixture. Mix well and freeze.</p><p class=""H1"">       To Serve: Thaw slightly and pour Sprite or ginger ale over this. Don't use too much liquid. Punch should be thick and slushy. Make at least 3 or 4 days before serving. Can be refrozen. Will make 40 to 50 punch cups. Will keep in freezer 2 or 3 months.</p></td></tr></tbody></table>"
"1522287251-3000","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","9","http://www.cookbooks.com/recipes-search.aspx?page=9","122. ORANGE SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=1079834","<p class=""H2""><font size=""5"">ORANGE SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 (6 oz.)  boxes jello (orange)<br>2  c. sugar<br>2  c. boiling water<br>4  c. cold water<br>2 (46 oz.)  cans pineapple juice<br>3  (1 qt.) 7-Up<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Dissolve jello and sugar in boiling water.  Add 4 cups cold water and 2 cans pineapple juice.</p><p class=""H1"">      Divide into three (1/2 gallon) cleaned and empty paper milk containers and freeze.  Remove from freezer 2 hours before serving.  Add 1 quart of 7-Up for each 1/2 gallon.  Stir until slushy and serve.</p></td></tr></tbody></table>"
"1522287093-2930","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","13","http://www.cookbooks.com/recipes-search.aspx?page=13","192. SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=713904","<p class=""H2""><font size=""5"">SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 (3 oz.) or 1 (6 oz.)  pkg. jello<br>2 1/2 to 3  c. sugar<br>2  qt. hot water<br>1/2  c. lemon or lime juice<br>1 (46 oz.)  can unsweetened pineapple juice<br>2  qt. cold ginger ale<br>2  qt. cold water<br>2  qt. 7-Up<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">	Dissolve jello and sugar  in  hot  water.  Add lemon or lime juice, pineapple juice  and  cold  water.  Mix  well  and freeze (divide equally in two containers).</p><p class=""H1"">	Before serving, thaw until  mixture is a slushy consistency. Add cold ginger  ale  and  7-Up  just  before serving. Yields 50 servings.</p><p class=""H1"">	By having the frozen  mixture in two containers you can mix one at a time.  (One  container of frozen mixture, 1 quart ginger ale and 1 quart 7-Up.) This will fill punch bowl.</p><p class=""H1"">	Note:  Thaw frozen mixture  at	least  two hours before serving.</p></td></tr></tbody></table>"
"1522287351-3041","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","6","http://www.cookbooks.com/recipes-search.aspx?page=6","81. CRANBERRY SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=48462","<p class=""H2""><font size=""5"">CRANBERRY SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3 - 8  oz. cans jellied cranberry sauce<br>2 - 12  oz. cans frozen lemonade concentrate<br>1 - 12 oz  can cranberry-apple juice concentrate<br>4  c. water<br>1  tsp. ground cinnamon<br>1/2  tsp. ground allspice<br>12  c. lemon-lime soda, chilled<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a bowl, combine the cranberry sauce, concentrates, water, cinnamon and allspice.  Cover and freeze for 8 hours or overnight. Remove from freezer 45 minutes before serving.  For each serving, combine 1/2 c. slush mixture with 1/2 c. lemon-lime soda.</p><p class=""H1"">      Makes 24 servings.</p></td></tr></tbody></table>"
"1522286869-2831","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","20","http://www.cookbooks.com/recipes-search.aspx?page=20","291. FRUIT TEA PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=153773","<p class=""H2""><font size=""5"">FRUIT TEA PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. sugar<br>1  c. cold water<br>2  c. strong tea<br>1  c. lemon juice<br>1 1/2  c. lemon juice<br>2  c. pineapple juice<br>1  gal. water<br>1  qt. ginger ale<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Make a syrup of sugar and water in a large saucepan.  Add tea, fruit juice and water (enough to make 1 1/2 gallons).  Add ginger ale just before serving.  May freeze all ingredients, except ginger ale.  Serves 50.</p></td></tr></tbody></table>"
"1522286883-2837","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","19","http://www.cookbooks.com/recipes-search.aspx?page=19","285. CRAN-GRAPE-TEA PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=486373","<p class=""H2""><font size=""5"">CRAN-GRAPE-TEA PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. boiling water<br>2  family-size tea bags<br>10  whole cloves<br>2  cinnamon sticks<br>2  c. cranberry juice cocktail<br>1 1/2  c. unsweetened white grape juice<br>1/2  c. sugar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Pour boiling water over tea bags and spices; cover and let stand for 5 minutes.  Remove tea bags, squeezing gently.  Remove and discard spices.  Add fruit juices and sugar; stir mixture until sugar dissolves.  Serve hot or cold.  Yield: 5 cups.</p></td></tr></tbody></table>"
"1522287357-3044","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","6","http://www.cookbooks.com/recipes-search.aspx?page=6","78. BREAKFAST SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=975654","<p class=""H2""><font size=""5"">BREAKFAST SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3/4  c. sugar<br>1 1/4  c. water<br>3  c. pineapple juice<br>3  c. orange juice<br>3/4  c. lemon juice<br>1 large  bottle ginger ale, chilled<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Boil sugar and water.  Add pineapple, orange and lemon juices. Freeze in containers.  Set out about 1 hour before time to use. Place in punch bowl; pour chilled ginger ale over punch.  Small slices of lime and lemon can be frozen in mixture.  Accent with mint.</p></td></tr></tbody></table>"
"1522286967-2875","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","17","http://www.cookbooks.com/recipes-search.aspx?page=17","247. SLUSH PUNCH","http://www.cookbooks.com/Recipe-Details.aspx?id=701156","<p class=""H2""><font size=""5"">SLUSH PUNCH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  pkg. Jell-O (any flavor desired)<br>2  c. hot water<br>3  c. sugar<br>1  pt. Realemon juice<br>1 large  can orange juice<br>9  c. water<br>2  Tbsp. vanilla<br>2  Tbsp. almond flavoring (if desired)<br>2 large  bottles ginger ale<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Dissolve Jell-O in hot water.  Add remaining ingredients, mixing well.  Freeze until firm overnight or all day.  Serves 50.</p></td></tr></tbody></table>"
