web-scraper-order,web-scraper-start-url,cat,cat-href,page,page-href,title,title-href,info
"1522277698-183","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","19","http://www.cookbooks.com/recipes-search.aspx?page=19","283. GRILLED POTATO SKINS","http://www.cookbooks.com/Recipe-Details.aspx?id=86882","<p class=""H2""><font size=""5"">GRILLED POTATO SKINS</font><br><span class=""H2""><font size=""4""><i>(Barbecue/Bake at 350~)  </i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  large scrubbed potatoes<br>3  Tbsp. sunflower oil<br>1  tsp. garlic salt<br>1  tsp. chili powder<br>1  tsp. mixed (apple pie) spice<br>1  tsp. ground cumin<br>  freshly ground black pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Bake potatoes at 350° about 1 hour until soft. Cut potatoes in half and scoop out potato, leaving a wall about 1/4-inch thick. Cut each half into 3 wedges. Brush all over with oil. Mix seasonings and sprinkle over skins. Place on a sheet of foil. Barbecue about 10 minutes, turning occasionally until crisp and golden.</p></td></tr></tbody></table>"
"1522277977-308","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","11","http://www.cookbooks.com/recipes-search.aspx?page=11","158. GRILLED PORK CHOPS","http://www.cookbooks.com/Recipe-Details.aspx?id=38845","<p class=""H2""><font size=""5"">GRILLED PORK CHOPS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  medium onion, finely chopped<br>1/2  c. water<br>1/2  c. soy sauce<br>1/3  c. packed brown sugar<br>1/4  c. lemon juice<br>1  garlic clove, minced (optional)<br>6  loin pork chops (about 1-inch thick)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a large resealable plastic bag, combine the first six ingredients.  Set aside 1/3 cup for basting; add pork chops to the remaining marinade.  Seal and refrigerate for several hours or overnight.  Drain and discard marinade.  Grill chops, covered, over medium-hot heat for 4 minutes.  Turn; baste with reserved marinade. Grill 4 to 7 minutes longer or until juices run clear. Yield: 6 servings.</p></td></tr></tbody></table>"
"1522277952-297","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","12","http://www.cookbooks.com/recipes-search.aspx?page=12","169. GRILLED ORANGE VINAIGRETTE CHICKEN SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=50066","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522278024-329","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","10","http://www.cookbooks.com/recipes-search.aspx?page=10","137. GRILLED VEGETABLE MARINADE","http://www.cookbooks.com/Recipe-Details.aspx?id=25936","<p class=""H2""><font size=""5"">GRILLED VEGETABLE MARINADE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3/4  c vegetable oil<br>3/4  c lemon juice<br>2  tsp seasoned salt<br>2  tsp paprika<br>2  tsp sweet basil<br>2  tsp thyme<br>1/2  tsp garlic powder<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix well and pour over mixed vegetables.  Marinate several hours.  Grill until vegetables are tender.</p></td></tr></tbody></table>"
"1522278108-366","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","7","http://www.cookbooks.com/recipes-search.aspx?page=7","100. CHAR-GRILLED SALMON STEAKS","http://www.cookbooks.com/Recipe-Details.aspx?id=9716","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522277681-176","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","20","http://www.cookbooks.com/recipes-search.aspx?page=20","290. GRILLED SIRLOIN & WILD RICE SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=96342","<p class=""H2""><font size=""5"">GRILLED SIRLOIN &amp; WILD RICE SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (6 oz.)  pkg. long grain &amp; wild rice<br>1/2  c. lemon juice<br>1/3  c. olive oil<br>4  garlic cloves, pressed<br>  salt and pepper to taste<br>1  lb. beef top sirloin steak, cut into 4 equal portions<br>1 (6 oz.)  jar marinated artichoke hearts, drained, chopped<br>8  c. mixed salad greens, torn into bite-sized pieces<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat the grill. Prepare the rice using package directions. Cool to room temperature. Combine the lemon juice, olive oil and garlic in a small mixing bowl and mix well. Season with salt and pepper. Reserve 1/4 c. of the olive oil mixture. Sprinkle the steaks with salt and pepper. Grill over medium-hot coals for 10 minutes for medium-rare, turning and basting once with the reserved olive oil mixture. Remove to a platter. Combine the remaining olive mixture, rice and artichokes in a large mixing bowl and toss lightly. Arrange the greens on 4 dinner plates. Top the greens with a mound of the rice mixture. Cut the steak into thin strips. Fan the steak strips on top of the rice mixture. Serve immediately.</p></td></tr></tbody></table>"
"1522278073-350","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","8","http://www.cookbooks.com/recipes-search.aspx?page=8","116. GRILLED HERBED MUSTARD BEEF STEAKS","http://www.cookbooks.com/Recipe-Details.aspx?id=21935","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522278218-415","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","4","http://www.cookbooks.com/recipes-search.aspx?page=4","51. PINEAPPLE ON THE GRILL","http://www.cookbooks.com/Recipe-Details.aspx?id=1485","<p class=""H2""><font size=""5"">PINEAPPLE ON THE GRILL</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  slices fresh pineapple<br>1/4  c. apricot preserves<br>  shredded coconut<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place each pineapple slice on an 8-inch square of heavy-duty foil.  Fill centers with 1 tablespoon preserves and coconut; fold into tight package.  Heat on a preheated grill at low position for 10 minutes or until preserves have melted over pineapple.  Makes 4 servings.</p></td></tr></tbody></table>"
"1522278079-353","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","8","http://www.cookbooks.com/recipes-search.aspx?page=8","113. BACON-TOMATO GRILLED CHEESE","http://www.cookbooks.com/Recipe-Details.aspx?id=21859","<p class=""H2""><font size=""5"">BACON-TOMATO GRILLED CHEESE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">8  slices sourdough bread<br>4  slices Mozzarella cheese<br>2  large tomatoes, thinly sliced<br>8  bacon strips, cooked<br>4  Tbsp. sour cream<br>4  Tbsp. finely chopped onion<br>1/4  tsp. dried oregano<br>4  slices Cheddar cheese<br>2  Tbsp. butter, softened<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Top 1 slice of bread with 1 slice of Mozzarella cheese, 1/4 of the tomato slices, 2 bacon strips, 1 tablespoon sour cream, 1 tablespoon onion, a pinch of oregano, 1 slice of Cheddar cheese; then top with another bread slice. Spread melted butter on the outside.</p><p class=""H1"">       On a hot griddle or heavy skillet, toast/grill sandwiches on both sides for 3 to 4 minutes.</p></td></tr></tbody></table>"
"1522277714-191","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","19","http://www.cookbooks.com/recipes-search.aspx?page=19","275. SESAME SEED GRILLED CHICKEN","http://www.cookbooks.com/Recipe-Details.aspx?id=85476","<p class=""H2""><font size=""5"">SESAME SEED GRILLED CHICKEN</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/2  c. soy sauce<br>1/2  c. oil (vegetable or olive)<br>2  Tbsp. minced dried onion<br>2  Tbsp. sesame seeds<br>1/2 to 1  c. water<br>1  Tbsp. (rounded) brown sugar<br>1  tsp. ginger<br>1/2  tsp. minced garlic<br>1/2  tsp. red pepper<br>8  boneless skinless chicken breasts<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine ingredients and marinate 12 hours. Grill approximately 1 hour or until done. Baste with the remaining marinade.</p></td></tr></tbody></table>"
"1522278294-449","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","2","http://www.cookbooks.com/recipes-search.aspx?page=2","17. ASSORTED GRILLED HAMBURGERS","http://www.cookbooks.com/Recipe-Details.aspx?id=1410","<p class=""H2""><font size=""5"">ASSORTED GRILLED HAMBURGERS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. ground meat<br>3/4  tsp. salt<br>  dash of pepper<br>1  tsp. monosodium glutamate<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Lightly mix all ingredients and shape into 6 patties.  Broil on grill over hot coals, turning once, about 10 minutes or until nicely browned.</p></td></tr></tbody></table><p class=""H3""><strong>Variations:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. commercial sour cream<br>1  Tbsp. minced parsley<br>1/8  tsp. oregano<br>3/4  tsp. garlic salt<br>2  Tbsp. chopped fresh mushrooms<br>1/4  tsp. ground ginger<br>1  tsp. soy sauce<br>1  tsp. sugar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Prepare as usual.</p></td></tr></tbody></table>"
"1522278155-387","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","6","http://www.cookbooks.com/recipes-search.aspx?page=6","79. GRILLED CHEESE SANDWICH","http://www.cookbooks.com/Recipe-Details.aspx?id=3711","<p class=""H2""><font size=""5"">GRILLED CHEESE SANDWICH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">  Two slices of bread<br>  One slice of cheese<br>  Some butter<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Melt butter in a pan.  Put sandwich in the pan and put cheese in the middle and butter on the bread.  Flip sandwich over when it is brown.</p></td></tr></tbody></table>"
"1522277921-283","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","13","http://www.cookbooks.com/recipes-search.aspx?page=13","183. GRILLED SIRLOIN STEAK","http://www.cookbooks.com/Recipe-Details.aspx?id=53598","<p class=""H2""><font size=""5"">GRILLED SIRLOIN STEAK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. soy sauce<br>1/4  c. red wine vinegar or cider vinegar<br>1/4  c. olive or vegetable oil<br>4  garlic cloves, chopped<br>1  Tbsp. pepper<br>1  Tbsp. ground ginger or 1/4 c. minced fresh ginger root<br>1  Tbsp. honey<br>1  boneless beef sirloin steak<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a large resealable plastic bag, combine the first seven ingredients; add beef.  Seal bag and turn to coat; refrigerate for at least 3 hours or overnight.  Drain and discard the marinade. Grill steak, covered, over indirect medium heat for 1 1/2 to 2 hours, turning once, or until meat reaches desired doneness.</p></td></tr></tbody></table>"
