web-scraper-order,web-scraper-start-url,cat,cat-href,page,page-href,title,title-href,info
"1522283381-1671","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","2","http://www.cookbooks.com/recipes-search.aspx?page=2","26. CRANBERRY APPLE PEAR RELISH","http://www.cookbooks.com/Recipe-Details.aspx?id=688391","<p class=""H2""><font size=""5"">CRANBERRY APPLE PEAR RELISH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  apples (about 1 lb.)<br>5  small pears (about 1 lb.)<br>1 (12 oz.)  pkg. fresh cranberries<br>2  c. sugar<br>1  c. water<br>1/4  c. prepared horseradish<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Pare, halve, core and chop apples and pears.  Put in a medium saucepan.  Add washed cranberries, sugar, water and horseradish. Bring to boiling.  Reduce heat and simmer about 15 minutes, or until fruits are tender.  Cool.  Store in covered containers in refrigerator for 2 or 3 weeks.  Makes about 4 cups.</p></td></tr></tbody></table>"
"1522283025-1516","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","13","http://www.cookbooks.com/recipes-search.aspx?page=13","181. BLUEBERRY/BLACKBERRY SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=594182","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522283298-1636","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","5","http://www.cookbooks.com/recipes-search.aspx?page=5","61. BAKED BRIE WITH STRAWBERRIES AND KIWI FRUIT","http://www.cookbooks.com/Recipe-Details.aspx?id=432966","<p class=""H2""><font size=""5"">BAKED BRIE WITH STRAWBERRIES AND KIWI FRUIT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  (8 oz.) round Brie cheese<br>1  c. sliced strawberries<br>1  kiwi fruit, peeled and sliced<br>  fresh mint sprigs (optional)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place Brie on ovenproof platter.  Arrange fruit over top. Bake at 350° for 10 minutes, or until cheese is bubbly.  Serve immediately with gingersnaps or English crackers.  Garnish with mint sprigs.  Makes 16 servings.</p></td></tr></tbody></table>"
"1522283137-1564","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","9","http://www.cookbooks.com/recipes-search.aspx?page=9","133. RAW CRANBERRY/ORANGE/APPLE RELISH","http://www.cookbooks.com/Recipe-Details.aspx?id=170542","<p class=""H2""><font size=""5"">RAW CRANBERRY/ORANGE/APPLE RELISH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  lb. cranberries<br>3  oranges (4 if small)<br>3  apples (4 if small)<br>1  c. sugar or to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash cranberries and remove any stems.  Wash and seed oranges (do not peel) and cut into chunks suitable for grinder.  Wash and core apples and cut into chunks (do not peel).  Grind the fruits together; mix well and add sugar.  Like stew, it improves with age and will keep well in refrigerator for about a week.  Freezes indefinitely and good with meat or fowl.</p></td></tr></tbody></table>"
"1522282894-1458","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","16","http://www.cookbooks.com/recipes-search.aspx?page=16","239. LIME PEAR SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=802430","<p class=""H2""><font size=""5"">LIME PEAR SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  box lime Jell-O<br>1  large cream cheese<br>1  pt. heavy cream<br>1 large  can pears, drain and reserve juice<br>1  c. chopped walnuts<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Dissolve Jell-O in 2 cups boiling water.  Add pear juice and water to 2 cups.  Let Jell-O partially set.  Meanwhile, let cream cheese soften.  In blender or electric mixer, blend cheese and cream.  Add partially set Jell-O, blending well.  Fold in cut up pears and chopped nuts.  Pour into a large flat dish.  Chill overnight.  Cut into squares to serve.</p><p class=""H1"">      Substitute maraschino cherries for nuts.</p></td></tr></tbody></table>"
"1522283224-1603","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","7","http://www.cookbooks.com/recipes-search.aspx?page=7","94. GRAPEFRUIT PINEAPPLE SHAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=350662","<p class=""H2""><font size=""5"">GRAPEFRUIT PINEAPPLE SHAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  c. Ocean Spray grapefruit juice, chilled<br>1 (8 oz.)  can crushed pineapple, packed in its own juice<br>1 1/2  c. vanilla ice cream<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a blender container, process grapefruit juice, pineapple and ice cream until smooth and frothy.  Makes 6 to 8 servings.</p></td></tr></tbody></table>"
"1522283190-1588","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","8","http://www.cookbooks.com/recipes-search.aspx?page=8","109. ORANGE KIWI SALSA","http://www.cookbooks.com/Recipe-Details.aspx?id=412380","<p class=""H2""><font size=""5"">ORANGE KIWI SALSA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  oranges, divided<br>3  kiwi fruit, peeled and diced<br>1/3  c. raisins<br>1/4  c. chopped red onion<br>1 to 2  Tbsp. lemon juice<br>2  tsp. chopped fresh mint<br>  salt to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Peel and section 2 oranges; halve orange sections.  Squeeze juice from remaining orange into medium sized bowl; add orange sections and remaining ingredients.  Cover and refrigerate overnight or up to 2 days.  Serve with grilled chicken, duck, pork, lamb or fish.</p></td></tr></tbody></table>"
"1522283064-1532","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","11","http://www.cookbooks.com/recipes-search.aspx?page=11","165. APRICOT-LIME SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=1005431","<p class=""H2""><font size=""5"">APRICOT-LIME SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  pkg. lime gelatin<br>1 3/4  c. hot water<br>1/4  c. cold water<br>1  Tbsp. gelatin<br>2  c. ginger ale<br>1 small  bottle maraschino cherries<br>1 (3 oz.)  pkg. cream cheese<br>1/2  c. chopped nuts<br>1  can apricot halves<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Dissolve lime gelatin in hot water. Soak 1 tablespoon gelatin in cold water and add to hot mixture; cool. Add ginger ale.  Pour into 9-inch ring mold. Chill until partially set.  Fill center of apricot halves with cream cheese balls rolled in nuts. Arrange filled apricots in partially set gelatin alternating with cherries.  Chill until firm.  Serve with dressing.</p></td></tr></tbody></table>"
"1522283242-1610","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","6","http://www.cookbooks.com/recipes-search.aspx?page=6","87. GINGERED ORANGE AND KIWI FRUIT FLUFF","http://www.cookbooks.com/Recipe-Details.aspx?id=490397","<p class=""H2""><font size=""5"">GINGERED ORANGE AND KIWI FRUIT FLUFF</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. heavy or whipping cream<br>1  Tbsp. confectioners sugar<br>1  Tbsp. minced preserved ginger<br>3  large kiwi fruit<br>1 (11 oz.)  can mandarin oranges<br>  drain<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      About 30 minutes before serving, in small bowl with mixer at medium speed, beat heavy or whipping cream and sugar until stiff peaks form.  Fold in ginger, peel and slice kiwi fruit.  Arrange kiwi fruit and orange in 6 dessert dishes.  Top with cream.</p></td></tr></tbody></table>"
"1522282953-1485","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","15","http://www.cookbooks.com/recipes-search.aspx?page=15","212. FIG-STRAWBERRY PRESERVES","http://www.cookbooks.com/Recipe-Details.aspx?id=1073884","<p class=""H2""><font size=""5"">FIG-STRAWBERRY PRESERVES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  c. figs, mashed<br>2  c. sugar<br>3 small  pkg. strawberry jello<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cook  all  ingredients  together  25 minutes.  Place in hot, sterilized jars and seal.</p></td></tr></tbody></table>"
"1522283396-1678","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","2","http://www.cookbooks.com/recipes-search.aspx?page=2","19. PEAR RELISH OR PEAR PINEAPPLE HONEY","http://www.cookbooks.com/Recipe-Details.aspx?id=599131","<p class=""H2""><font size=""5"">PEAR RELISH OR PEAR PINEAPPLE HONEY</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">4  c. good pears, peeled and sliced thin<br>4  c. sugar<br>1 (16 oz.)  can crushed pineapple, drained<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine in pan.  Mix and simmer 30 to 40 minutes or until thickened.  Pour into hot jars and seal.  Yields 3 to 4 pints.</p></td></tr></tbody></table>"
"1522283016-1512","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","13","http://www.cookbooks.com/recipes-search.aspx?page=13","185. CHERRY OR BLACKBERRY DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=758702","<p class=""H2""><font size=""5"">CHERRY OR BLACKBERRY DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2 1/2  c. graham cracker crumbs<br>1/2  c. sugar<br>1  stick oleo<br>1  (8 oz.) cream cheese<br>1/2  c. sugar plus 2 Tbsp. sugar<br>2  eggs<br>1  can blueberry pie filling<br>2  pkg. Dream Whip<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix thoroughly graham cracker crumbs, sugar and oleo.  Mix cream cheese with sugar and eggs.  Put graham cracker mix in loaf pan and spread with mixture.  Bake 15 minutes at about 350°. Cool.</p><p class=""H1"">      Spread pie filling over and cool thoroughly in refrigerator. Spread with Dream Whip and refrigerate.</p></td></tr></tbody></table>"
"1522283034-1519","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","12","http://www.cookbooks.com/recipes-search.aspx?page=12","178. BLUEBERRY OR BLACKBERRY DELIGHT","http://www.cookbooks.com/Recipe-Details.aspx?id=321266","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1522282919-1470","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","16","http://www.cookbooks.com/recipes-search.aspx?page=16","227. LIME JELLO-PEAR SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=344485","<p class=""H2""><font size=""5"">LIME JELLO-PEAR SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  pkg. lime jello<br>1  can pears, cut up<br>8  oz. cream cheese, softened<br>  Cool Whip<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Prepare   jello  as  package  directions;  chill  until wiggley.  Make  paste  of  pear  juice  and cream cheese.  Add pears and  paste  to  chilled  jello.  Put into mold and chill until firm.  Serve with Cool Whip.</p></td></tr></tbody></table>"
"1522283121-1558","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","10","http://www.cookbooks.com/recipes-search.aspx?page=10","139. STRAWBERRY KIWI SMOOTHIES","http://www.cookbooks.com/Recipe-Details.aspx?id=93586","<p class=""H2""><font size=""5"">STRAWBERRY KIWI SMOOTHIES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5  kiwi fruits, ripe, soft to touch<br>2  c. frozen strawberries, unsweetened<br>1  c. Tropicana Twister, Lite, Tropical Strawberry<br>1/2  c. yogurt, plain, non fat<br>2/3  c. Splenda Granular<br>1  tsp. vanilla extract, pure<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Peel kiwi, cut in quarters and freeze for 20 minutes or until frozen. Add all ingredients to blender. Blender will be full. Mix on low speed for 1-15 seconds. Remove lid and stir with wooden spoon. Mix on medium speed for 15-20 seconds, remove lid and stir again. Mix on high speed for 20-25 seconds, or until smooth. Pour into glasses. Serve immediately.</p></td></tr></tbody></table>"
